latency_s,delayed_force_peak,shadow_state_peak,nonshadow_kinematic_peak,shadow_advantage_vs_delayed,nonshadow_advantage_vs_delayed,shadow_minus_nonshadow
0.0,47.89943840211572,47.89943840211572,47.89943840211572,0.0,0.0,0.0
0.05,48.03195362784053,47.714055478975844,47.714055478975844,0.3178981488646855,0.3178981488646855,0.0
0.1,48.28138655678479,47.910130753762004,47.910130753762004,0.37125580302278394,0.37125580302278394,0.0
0.15,48.53863333595657,48.15458184054843,48.15458184054843,0.3840514954081371,0.3840514954081371,0.0
